artist.familiarity,artist.name,artist.terms,song.id,song.year
0.865855909,Moraes Moreira,latin jazz,WT08418977VIWZWLHT,1303
0.951211797,Smidi Beats,nu jazz,FH70182463FIZSENUI,1248
0.090628985,The Robert Cray Band,blues-rock,JC96477678GYEHGBJM,1448
0.830735981,Juan Carlos Baglietto,tango,OZ13614849JUFQXDRV,1692
0.68285932,Jacques Higelin,chanson,SU82223583NPQZXNTQ,1748
0.522130192,Kool Moe Dee,hip hop,TX70395700VKONDKUQ,1451
0.724798013,Alternative TV,experimental rock,NZ59519087BGZYYNXA,1459
0.765087097,Abbott & Chambers,progressive trance,AH30946617TQEYXULJ,1669
0.055449984,Indica,progressive house,BA51818293ZIWVTGOW,1269
0.308168723,Danny Wright,easy listening,PE08726658AMRKZLAR,1418
0.471830079,Bad Azz,gangster rap,CH35633353JSLUJMFH,1352
0.013559392,Pagan Wanderer Lu,indietronica,TA84576831ZJDYKDUI,1140
0.388928777,Little Eva,pop rock,UL24736135YCJDZCOU,1836
0.303602259,Eduardo Dusek,brazilian pop music,ZF95557243XAJDHAAN,1782
0.3037259,Alfredo GutiA(c)rrez,louisiana blues,TR08751035EEJWWQXW,1051
0.456621111,Why?,hip hop,IA08638976ZGPDJJXY,1456
0.049250086,Amil,hip hop,JZ14854025QWNDOMZN,1407
0.388292887,Pepper,reggae,PO69104011HBYIDXUI,1894
0.741181776,Hi-Tack,progressive house,EC93910858TNLHSVQZ,1831
0.093055642,Alex Gopher,deep house,FO48685395QVJWKXOC,1120
0.787728885,KA(c)kA(c)lA(c),soukous,MP92840346JGEKEYWQ,1648
0.815744206,Hank Penny,western swing,IW95092020LFBDAUPK,1342
0.401071869,Dealership,indie rock,TQ53794545HLRYOMVH,1917
0.025306973,Frankie Howard,funny,LI70208536LVNVTTJX,1533
0.906656566,Freakhouse,alternative metal,PZ32905041NSVGLCSL,1587
0.827686931,The Smashing Pumpkins,alternative rock,AK59441196UJVLDQED,1258
0.933608827,Starski and Clutch,ghetto tech,EN31806089GTSRIQZH,1980
0.663343087,Sunnyland Slim,piano blues,HH85844616GELWDSQL,1412
0.688102522,The Highwaymen,folk-pop,VB74213078FKOSGVNU,1351
0.775477879,Juan Carlos Baglietto,tango,VJ88971326CBNVMDGH,2000
0.039515783,Gaither Vocal Band,ccm,UB71826659LHAUQMIS,1821
0.924093393,Big Mountain,roots reggae,SD69373337FDGOEKVF,1272
0.376051264,Simon & Garfunkel,folk-pop,II79154570JIAISCYF,1859
0.564157038,Professor Longhair,louisiana blues,VK63575438DSPABFOH,1699
0.162617301,Kommunity FK,new wave,XE26131103ADMVKFFC,1015
0.953329461,Richi M.,hard trance,SH05873841NDQXMKKG,1281
0.181317336,Stevie Ray Vaughan And Double Trouble,texas blues,PF00421183EOYMRUGH,1799
0.768353268,Foghat,blues-rock,AG73754663FTHHHNET,1099
0.295535796,Slim Whitman,folk-pop,KW49480876VVBBZYPI,1115
0.943260341,Brian Auger's Oblivion Express,jazz fusion,NO22670212UKNOYCSH,1843
0.238948195,Unearth,post-hardcore,QG29530437OTJICCDN,1891
0.217403843,Tim Hughes,modern rock,XH57324563UZOEQMEQ,1434
0.68961224,DJ Icey,breakbeat,BP40565407QDGYQTPB,1013
0.195925087,King Curtis,instrumental rock,TD78240499HXLMGQIA,1880
0.582550457,The Black Crowes,blues-rock,VR15351548NGNLIQTN,1222
0.356122949,Scott Krippayne,ccm,HG73768609POSUWWPX,1592
0.259116123,El Gran Silencio,cumbia,DF40806746LIKWUXUK,1250
0.494639915,Der Moderne Man,new wave,AI51673322DOKZZUKY,1144
0.928521244,Babbu Maan,bhangra,JH40520643ZIRZFEJG,2012
0.212439029,Yuppie Pricks,rock,EX78909853KIINRTCF,1692
0.998173736,Erik Berglund,folk-pop,GI27458217KMSBZINA,1369
0.372067157,Rodney O & Joe Cooley,miami bass,KC84261465IAGOMWUW,2012
0.768177597,Mando Diao,blues-rock,TT75259688AQSHHDFR,1128
0.178842305,The Hit Factory,free music,UK07072490MHXXPIQC,1597
0.554870126,RamA3n Vargas,opera,TF62578056CRHPABPK,1835
0.59119966,Barbara Jones,lovers rock,YT36831002NPZGEECJ,1507
0.255231574,Schoolyard Heroes,horror punk,EF88307872RCTKIYBC,1290
0.894732475,Arturo Sandoval,latin jazz,BB23633113GACDTGFT,1719
0.833517,Christie Hennessy,deep house,PS71128039RTYJTYKR,1014
0.168762867,Sirka Ragnar,indietronica,AJ60988293ZHPAUSDG,1456
0.889445558,Richard Walters,old school hip hop,VM65935201EKQFCUNW,1368
0.67447101,It Dies Today,post-hardcore,NN45683910JFITSUMH,1964
0.864788446,Richie Ray & Bobby Cruz,salsa,VW05194115UVWWBVRN,1877
0.751850344,Les Paul_ Mary Ford,space age pop,SJ38210407KEIEHEVH,1262
0.910984446,Little Brother,hip hop,LO69137984ADOBBKGT,1194
0.297870345,Vaggelis Perpiniadis,greek,WK84921327LNYIOJKW,1917
0.834094959,Olivier Messiaen,religious music,SI78289385TKJLHPIA,1819
0.874262298,Charlie Byrd Trio,samba,GP33790705YORCTPDN,1120
0.106322165,Herb Alpert And The Tijuana Brass,smooth jazz,JX44821453YTIXZWXJ,1106
0.085731587,Tim Exile,breakcore,DH68206506KGYPYKKW,1206
0.416290536,Glen Ricks,lovers rock,TS59226428QJDNGRKG,1446
0.811216368,Chango Spasiuk,polka,JQ69584933FECOOELY,1237
0.137983957,Black Messiah,viking metal,JQ95871956JWCUUFWC,1714
0.394793072,Eric Burdon,blues-rock,BR80702727SLXOBBKT,1521
0.51134933,unloco,alternative metal,ZR77449242WKKOTOFY,1143
0.330151477,Gene Chandler,chicago soul,BN78402423VUBBOWOK,1599
0.095014554,Little Milton,electric blues,AU21222159IYDBLATE,1406
0.355868691,Bobby Vee,brill building pop,XG56293643RRBUNBVB,1446
0.323745356,The Misfits,horror punk,UB96145800PKEQHHTE,1235
0.590178159,GG Allin,shock rock,OY74708846TESQRGRH,1624
0.94953902,Tanya Chua,mandarin pop,WU56960214SIIEDJIP,1934
0.504582474,The Cutting Edge,grunge,EK14282403LPQXKYPN,1664
0.602382892,Natalie MacMaster,irish folk,QX44812081ZPEUBCKG,1505
0.542184487,Southside Johnny Lyon,blue-eyed soul,DO59367913LUYEXJAU,1173
0.791883751,EPMD,hip hop,DT74149212ZQPAACMJ,1879
0.429575115,Patti Smith,rock,MD63025003QZCYRXVK,1505
0.594147751,Jaime Urrutia,rockabilly,SW34355978KPKBNEVK,2023
0.115541844,Dean Martin,vocal,YX11993285QQNYNITP,1180
0.575022049,Danny Diablo feat. Puerto Rican Myke,hard trance,OA25699278GGIGTYWU,1635
0.57598235,Mudhoney,grunge,GB42971361TIJKRRXL,1166
0.698605078,Faithless,progressive house,IJ50915248NJBGYUCD,1012
0.532128051,Demonbreed,thrash core,JV00105829RMJPSDRL,1223
0.484591074,Blackfoot,southern rock,YB30859937EONSPZEC,1688
0.165381522,Smiley,happy hardcore,QW12939026MUOZXUXS,1014
0.633390786,Grizzly Bear,folk-pop,TJ24234987MKAESFLR,1937
0.728968732,GARFIELD,electronica,GC10797837DELTVZVE,1236
0.39216063,AndrA(c) Verchuren,chanson,NL88956677DJJPPIRN,1602
0.064156004,George Dalaras,rebetika,WR72637319PZWSGYBX,1782
0.02502408,Stephen Marley / Damian Marley,roots reggae,OO68520134EHUCZPRX,1348
0.655021386,Manolis Famellos & I Podilates,greek,PZ65109411TQXNUQDK,1211
0.192886174,Blondie,dance rock,LT98829282JNIZUKKW,1488
0.020353954,Emperor,heavy metal,GW84154150JJMNMXFZ,2005
0.622262925,Darcelys,chanson francaise,XN00790095OOLEPTBD,1982
0.983965759,Annie Blanchard,pop folk,DM06474138YKMPJSVW,1779
0.582197561,Uriah Heep,heavy metal,US84568255MBCLEXJU,1309
0.520895569,Akon / Kardinal Offishall,hip hop,FI19549210ROFVNMKW,1646
0.469727584,Gal Costa,brazilian pop music,AP84528660NKMWGBUI,1974
0.698867747,Alain-FranASSois,french pop,GD50417610AACFNLWX,1236
0.673603695,Facto Delafe y las flores azules,trip hop,ZP67981355QTGRRZIJ,1162
0.444585011,Red Foley,country gospel,JE89126716STWAZFMZ,1657
0.644456179,Jaime Urrutia,rockabilly,YK49034231YBUZPBIE,1469
0.936758625,Radiohead,british pop,EU02350630JZXZGWGI,1588
0.945726032,The Weegs,no wave,NX87061626AXTHWKSX,1564
0.289320547,Plasmatics,trip hop,BU17152509YNMMSQOR,1266
0.319382938,Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,opera,XI69320378YOFEOCVF,1768
0.439029272,Yvette,tech house,JH37557424IRHSGNHF,1943
0.569262799,Tanika Turner,pop,GA82355550KUPEOKUP,1079
0.228960137,Mark Wills,bluegrass,XU34465147KQEJKJFO,1923
0.411206412,Grupo Batuque,future jazz,EM49532999CYFXHQRU,1515
0.700357556,Computer Paul,roots reggae,LK23890958RFDXGHCI,1002
0.482737709,Tony Joe White,country rock,TY25857282KWAEPBII,2021
0.87422817,The Elders,celtic rock,NE59229059HHIAEEKU,1224
0.926573262,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,chinese music,PU26529863IWCWQVNS,1444
0.003887046,Tomash Gee,techno,HP74627062JIDRFBBF,1211
0.568425062,Yuridia,latin pop,US96335347FERUOSLZ,1977
0.072112572,Gloria Lasso,europop,DZ20567294SHYUBPOO,1957
0.170153447,Claw Hammer,alternative rock,WY91298698SXKJSCHA,1255
0.541700689,The Weegs,no wave,GY30143447MHMGATFY,1514
0.955565602,Bizzy Bone,gangster rap,SL46529297MLSNXCIZ,1181
0.746780796,Debra Laws,quiet storm,QZ97609298XQZXPSKH,1550
0.215138792,Der Plan,experimental rock,LK08367631PWAIWRTB,1666
0.889201936,Christian Quast,tech house,PQ14748620BLYZMOXO,1943
0.462745804,Chapta_ Stage McCloud_ SupaStarr & Tony Manshino,dirty rap,WJ68748915PPQSGINQ,1222
0.92125445,The Monroes,new romantic,LY38249029MNTCEKWQ,1802
0.943612803,Red Stick Ramblers,los angeles,TA76151462MAIQKRPF,1830
0.712115921,Cece Winans,ccm,YS90709408NVBZZSNO,1156
0.879763977,Mobb Deep,gangster rap,EN00884224LFECKNVC,1242
0.246723002,KT Tunstall,folk-pop,SK42439025JZPPTIJH,1335
0.210187274,Milk Inc.,dance pop,PF84599324YHZZNFGQ,1078
0.136227805,Doyle Bramhall,blues-rock,WP65053859XCOOBTZQ,1287
0.315901493,AI-TIEM,jungle music,XP35260723AOKARKKT,1787
0.119502463,Doc & Merle Watson,bluegrass,YV47125040VMZTXGOO,1695
0.345757343,Sasha,progressive house,KE14462828VRDMPWMD,1375
0.209298614,BerrogA1/4etto,gaita,HC69322997WFAOXRWQ,1058
0.877579139,DMX / Dyme,hip hop,RR06677844MPWJWHHG,1440
0.085824834,The Gone Jackals,blues-rock,UG82916318ZNWBXPES,1360
0.780488497,The Jackson Southernaires,southern gospel,ZA63949608QMCPDGJP,1101
0.83800535,William Goldstein,disco,LS57409486LCANEFHH,1340
0.573218178,Danger Danger,glam metal,MU12853848TGHESNJN,1773
0.66466808,Legacy Five,country gospel,RE11679410SXVPQGGK,1377
0.614872528,Clay Crosse,ccm,UG10359482PPWRPVVK,2000
0.557158902,Coldplay,piano rock,PO27975771CEVKPVAJ,1603
0.673970599,Josh White,delta blues,AV76811586AWHBGUDG,1611
0.593180576,JosA(c) Roberto Bertrami,future jazz,KE85497720VWPISZBJ,1582
0.977882443,30 Seconds To Mars,rock,LW69392376FCLTKXEF,1829
0.387212201,Elizete Cardoso,samba,TQ66141680GBKTUNDH,1348
0.337742361,Eddie Money,pop rock,FA49838494UNJYRANU,1906
0.403379965,Orquesta Harlow,latin jazz,JE83360019AQALOKNN,1602
0.534984901,Belle and Sebastian,indie pop,PM18487299DTVGBKIG,1313
0.734438653,Little Milton,electric blues,DB65437511GFKDMJWZ,1456
0.179523582,Steven Halpern,meditation,OX18474332FUMYOTSE,1260
0.061393549,Thrice,post-hardcore,JQ46256771IWCEYDWP,1424
0.884629445,Silverstein,post-hardcore,QI81858629MPRWCQWI,1953
0.974447908,Mando Diao,blues-rock,PN96444662WJYCOBSZ,1588
0.250774907,The Russell Family,irish folk,MQ81347475TLCMJMPB,1346
0.995266767,Shakira,dance pop,QH04510427SIYLJEAK,1216
0.746921987,Ya Boy,freestyle,MK05313731NLWTHEHJ,1063
0.267246863,The Harvey Averne Dozen,boogaloo,GU48908750YTOZHCKB,1734
0.385014428,Taking Back Sunday,post-hardcore,KO46664765SLKVFQZZ,1639
0.225238425,The Clash,new wave,LU68339900ITKUBGCK,1408
0.41773841,RUN-DMC,hip hop,BK08996238GEWVFNRU,2020
0.889689784,Mystic Revelation of Rastafari,roots reggae,FR95208496YHLBKHQW,1027
0.807713402,Joshua Rifkin,ragtime,UK30355508CSUBBTSX,1134
0.389744532,Flora Purim,latin jazz,PR28881331SBXZTREH,1856
0.219354072,Danny Elfman,soundtrack,SA34455072HHLVNBYI,1586
0.274724965,Suzy Thompson,jug band,SI05363038SEMFGMFA,1667
0.814188126,Behemoth,black metal,RD87571372IRVBZGRL,1544
0.319374385,Mary Black,country rock,HV50701957RRSHKQTH,1795
0.967572978,Dolores Keane,irish folk,FR89500581VWQPJVGH,1265
0.697255334,Keb' Mo',blues,GX07205009NWJMXDCQ,1891
0.482534858,Mart'nA!lia,samba,BQ37521185XFZBZVFQ,1814
0.737850799,George Lopez,california,AA45343442LBVYOJYK,1685
0.201493561,Opiate For The Masses,post-grunge,KA12104403BDVAYRNC,1679
0.590328052,Quincy Jones,bossa nova,JG62313304HNKHFZCS,1282
0.975485443,Ministry of Sound,big beat,WY90294834OTKIFETL,1143
0.131128073,Bow Wow Wow,dance rock,LZ07326068XDLUSEAS,1586
0.00491507,Pascal Obispo,europop,DO12645177LIVSTTOW,1775
0.799381683,Kamelo Punto Semos,los angeles,LH49724476ZMKWJRXN,1865
0.631212611,Les Brown,blues-rock,BL57596162KWNUIIWQ,1006
0.088243408,Sister Hazel,post-grunge,WP44960165LHNCPMTJ,1933
0.148013859,Barbara Jones,lovers rock,QW97559333UUDWUTOY,1725
0.448966458,Rooney,power pop,YX23912001FBRVOBPC,1805
0.080183798,8Ball & MJG,dirty south rap,CN75639670NQSVNZWK,1007
0.85201856,Timothy Byram-Wigfield,religious music,YU30840840EFQQZMHO,1704
0.621842878,Atreyu,post-hardcore,RG43780937LPDXIKFF,1004
0.343318672,Jazz Crusaders,jazz funk,ZY53872118VIGHPEAS,1759
0.868625276,Madonna,dance pop,US41956190DGHNCFKW,1048
0.394913779,Scott Wesley Brown,modern rock,GH95110243MVMVVRII,2023
0.024501745,Ashes to Ashes,avantgarde metal,HR10149675PTDITHST,1649
0.005091732,Faith Hill,country,VY49821362QRCGNTGZ,1944
0.087552327,Forensics,dubstep,EM23357501MSMEWCDV,1030
0.878055141,The Rolling Stones,blues,SJ21615235ALURNYLS,1737
0.767923497,Amoral,death metal,LD50979649CLCLAKLN,1898
0.662864285,Tony Martin,heavy metal,GR45502242TKRCKQZS,1802
0.419481024,Kool Moe Dee,hip hop,MA13950634FSZKQGPK,1058
0.395884168,Fudge Tunnel,sludge metal,TE03024258QEAQCNAC,1996
0.30022588,DJ Nasty,bass music,YA03703278WSADFDHF,1907
0.655224352,Dusminguet,rumba,GE26278188MHZFJVKO,1747
0.573710315,Taylor Swift,country,LY04967176VLRVBXMS,1138
0.251544708,Roger Williams,instrumental pop,PU31507150XOKPEPPP,1467
0.321456753,France D' Amour,dance rock,YL18839219AMFQIBVG,1628
0.113017911,Nancy Walker,vaudeville,OK63918387VIFECOMD,1624
0.080130976,The Paul Butterfield Blues Band,blues-rock,MV66090457YCNMVCNE,1159
0.215634677,Aeoliah,meditation,WU37981182AVFACFOU,1696
0.095470514,Tony Martin,heavy metal,QE02976345TEPNOYAX,2023
0.75992215,Kiss,hard rock,SB92138654RPRVYZYT,1197
0.5612571,Glen Washington,lovers rock,NQ19697449QDKRXJWA,1838
0.477742327,Miguel Gallardo,male vocalist,HF17425110BHJFSSPY,1161
0.760944844,Dionne Warwick,brill building pop,DW45518747UHNSKWAL,1435
0.23743819,The Jackson Southernaires,southern gospel,XS48067376JPXHYDQJ,1560
0.723453793,Jah Cure,roots reggae,WP72473664ZEISLKER,1406
0.061842021,Swallow The Sun,sympho black metal,DQ80346348BGGKYYQE,1955
0.456994435,Janet Jackson,dance pop,LR19708004JFCFPYBF,1637
0.831528317,Bare Jr.,post-grunge,BD19335200EKVAGVJD,1007
0.562237196,JoAPSo Gilberto,brazilian jazz,MC64908329WEGJTTHV,1347
0.874658368,Basement Jaxx,progressive house,TA99166129YPMBGIBG,1658
0.365096516,Nightwish,sympho black metal,BL17340090YUYAXMNH,1564
0.502606631,Stanley Clarke & George Duke,jazz fusion,JT33381530AMIADALS,1428
0.444709412,Plump DJs,breakbeat,PH82823379XTULKRBL,1633
0.758367653,Jean-Jacques Goldman,chanson,IW68966420RZMLBUYC,1647
0.437211909,Dennis Brown,roots reggae,BT42761866FRYUYHLU,1013
0.215116427,Faith Hill,country,GT60881081ZPVUGQNQ,1693
0.727111618,Estopa,flamenco,EH03780582VVZMFIGM,1538
0.665028853,Lee Michaels,blue-eyed soul,JT29830217IJBVCXNJ,1730
0.661014846,The London Pops Orchestra,easy listening,HO44771703GVFZTUFF,1259
0.801089241,The Police,new wave,YN02433527HPWWWFUG,1924
0.383773774,Despina Vandi,dance pop,PF65246143BPVHBXJI,1030
0.076858121,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,chamber jazz,VH99425899ZBXEUNKQ,1281
0.61337149,Frank Stokes,country blues,QP79714828YKPINCAQ,1624
0.044366842,John Wesley Ryles,country,JU70678571YZAUDZIT,1185
0.706552773,Bobby Broom,soul jazz,VA23337313ROLEZTHA,1381
0.676563617,Bill & Gloria Gaither,country gospel,KD35758557KQJMEOIP,1695
0.257709904,Max Steiner,soundtrack,ZI46950100RDFKSPNC,1774
0.263092429,Alfredo Kraus,opera,HE68524869QYMLADXL,1475
0.78692933,Carman featuring Commissioned & The Christ Church Choir,ccm,LR33113340GJGRSJED,1860
0.184417697,Junie,funk rock,ET69218903SCQDFSLF,1587
0.482619859,Freddie McGregor,lovers rock,OZ29294233EWYAQXFS,1810
0.271503896,Los Amigos Invisibles,funk rock,FL89014178EDCRLRUE,1212
0.177264147,Byron Cage featuring Tye Tribbett,religious music,DU92432887AGBGWHZC,1002
0.112978648,Moonspell,sympho black metal,HF26046251GBQHJYAB,1461
0.148845385,Vickie Winans,ccm,KO02751665TAAIDOVI,1747
0.469872206,Dolly Parton,bluegrass,MP94000565NIPRTSSU,1622
0.372598685,Frederic Galliano,future jazz,FT61133761PJYBBOFC,1978
0.647797618,Room 5,disco,GW36081852ATLGCZQS,1868
0.185493802,Lambda,progressive trance,EV36052466SFAPHPLK,1323
0.554677535,Statues,power pop,JM70071040FPGYORYZ,1405
0.837270536,Zeromancer,industrial rock,EM05972986AWUIVKDG,1515
0.333308685,Gang Starr,jazz rap,XX36793436CFXUXUVG,1671
0.32261998,Al Denson,ccm,YK03248707HKDHLMIB,1259
0.550276302,Buckwheat Zydeco,zydeco,BG05499000SNQZSLTH,1949
0.724874522,Strata,post-grunge,CJ62395915NTBDBCNR,1133
0.552893421,Poncho Sanchez,latin jazz,WS51602827YPKTQUAC,1612
0.286018219,Leona Naess,chanson,MO54612583YGGBJGQF,1744
0.171874594,Phil Collins,soft rock,FI31956772MRIBCUUE,1397
0.29723846,Roger Subirana,free music,SR26755811NOEXSZIT,1502
0.660815272,Natural Elements,hip hop,FU14577201GRLVIUVY,1754
0.911899447,Kathy Mattea,bluegrass,UB25350431LTGNPXCM,1715
0.558195001,Vilma E Vampiros Palma,cumbia,LU94880724VANXCRRZ,1014
0.042704291,Albert King,electric blues,LT46275669CSQEQBTG,1882
0.573866556,Frankie Negron,salsa,ON35368137DHCLCIXI,1616
0.800999095,Seamus Egan,irish folk,AO65427055WJVZVOPN,1005
0.515343607,Tiny Tim,cabaret,KF72295471KERJRWQW,1005
0.373633458,N.E.R.D.,neo soul,NG05000561LMINECQM,1457
0.873318155,Naughty By Nature,gangster rap,BT90030015JADODQXJ,1312
0.649363816,React,happy hardcore,BS06923633MVHLSTWT,1687
0.848921736,Tresenlesen,comedy,MF26556713VBNVBLCA,1436
0.060424563,The All American Rejects,emo,MO37358328AEGDGMGB,1337
0.396022161,Malefaction,grindcore,AW01628167LEDYCORZ,1972
0.707032625,Los Van Van,salsa,NM25851193MXIFZZVS,1951
0.048035462,Washboard Sam,delta blues,EJ02370947DBXZZNKC,2013
0.173503747,Viktor Krauss,jazz fusion,QU07331879DHMDWSWS,1383
0.621195572,Dan Cummins,united states,OK29636996PFRWRKMI,1573
0.875322454,Willy DeVille,blues-rock,TM60123358XOGSOCQP,1011
0.822861408,Pescado Rabioso,grindcore,FP06702107SFIXGVVQ,1873
0.862451086,Justin Timberlake,rock,JR15853945DBGRVHOG,1465
0.522151071,Hall & Oates,pop rock,GH34739538UXTCYOPL,1943
0.401072164,Plump DJs,breakbeat,RW78847653KMBBZETY,1691
0.414242385,Billy Bragg,urban folk,KN32703192IMMQRUMR,1510
0.325626773,Sugar Minott,roots reggae,XS77515706JNESCIXF,1022
0.781687721,Sasha,progressive house,GW35698247AUIXFMRE,1161
0.387219246,"Ricky Martin Feat. La Mari de ""Chambao",latin,CC57431733KKTEPYQV,1810
0.928012128,Bukka White,delta blues,RX86078097UOGRFNNX,1613
0.860607397,White Willow,folk rock,EZ11789413ZTUDNAUO,1130
0.071132503,Los BarA3n De Apodaca,mariachi,TF77023037AOCSDVUG,1389
0.273983703,Ten Wheel Drive,blues-rock,MR85707720CCZHDSAE,1089
0.066180805,Bob Carlisle,ccm,MT21289604BSWYQQSC,1326
0.295861924,Scalplock,grindcore,SI24803222LOYWJYHC,1529
0.149408081,The Jackson Southernaires,southern gospel,XO15118040FJETVSSV,1726
0.200908737,Smut Peddlers,dirty rap,YB87179361ACPPXXQZ,2011
0.244996931,Nerf Herder,post-grunge,GM19063672SKLNPQFG,1579
0.565381903,Bryan Ferry,glam rock,DU26429843ASSXYTYJ,1699
0.727118944,Moon Mullican,western swing,GP80256945DESGWXXB,1726
0.950123341,2 Minutos,skate punk,JR38271037UONHNYHD,1318
0.139704811,Spok Frevo Orquestra,frevo,EM59833486MARKASHF,1118
0.502158392,VinAcius de Moraes,brazilian pop music,RZ21647563VVNBMZVD,1608
0.511225426,Santana,blues-rock,VX69502015IMWTHBZN,1436
0.576675177,Huey Dunbar,salsa,ZI45489467WBPKXULH,1865
0.976842537,Hot Chip,dance rock,ZL82747063DVKGHGTQ,1270
0.948764026,Behemoth,black metal,FI51002530JWJBGGBD,1592
0.41487122,Sylver,disco,UV62866734YLHRNOAP,1134
0.925242766,Dead Hearts,hardcore punk,RX43433262ZVQMQZPT,2001
0.647685135,Klubbingman feat. Beatrix Delgado,hard trance,KG43874265PVPLQRPR,2001
0.869255778,Mawatari Matsuko,japanese,UL18886575LAUGWUDO,1563
0.802805676,Harry Diboula,zouk,IR00752078DNPVECPZ,1714
0.413712328,Scott Matthews,folk rock,TP49645680WLWACRVQ,1418
0.664035514,Tito Puente,salsa,RY60828823YDMVVUMK,2002
0.786476154,Graham Central Station,motown,SY98855285VMBVTICK,1916
0.385124201,Jacques Dutronc,chanson,BY47182198FQVINFWH,1248
0.37182692,Pennywise,melodic hardcore,DL84307605WYARQSTA,1716
0.675200138,Gustavo Santaolalla,folk,UI83571696JVQWUWDX,1196
0.372855704,Shakira,dance pop,QI80409693HQRKTJTG,1331
0.339496491,JK,eurodance,HH59090125NAOQAXEH,1112
0.458355081,Snow Patrol,indie rock,NI81347851SWFFAQCH,1095
0.672338593,Sandy Posey,ballad,RD34142512DHXOWKWJ,1576
0.123525737,Taking Dawn,glam metal,NZ29181038JJZQSTOV,1475
0.573536742,Mario Rosenstock,irish,AY63178005BTULZZZA,1884
0.348055306,Royal S,roots reggae,ES58221028XFMMJLOK,1615
0.717208517,Rainbow,heavy metal,PQ73745596GQJTTEJZ,1363
0.978068195,David Meece,ccm,FT66736219YHZVZYJH,1852
0.482154104,Kurupt,gangster rap,TQ22684810QOLZZXHN,1774
0.309809396,Esa Pakarinen,oldies,OR29313206AOILACBC,1299
0.473862577,Robert Palmer,blue-eyed soul,QN25628261SFZXWVGI,1729
0.191934968,Danny Williams,ballad,DA55449625OMCMBGNR,1874
0.445217134,Jimmy McGriff,jazz funk,GW17971209GDURIHWF,1760
0.705130728,Piero Umiliani,jazz funk,KQ10336316POUXHURX,1412
0.871510031,Bryan Ferry,glam rock,LA85813650CTBIJHHH,1857
0.249111298,Eminem,hip hop,XV89978830XIKQCKPV,1354
0.726363082,Hanoi Rocks,heavy metal,LV05522893EJRPVOAD,1630
0.862590616,Mikey Dread,roots reggae,KI15230488BBLIVYWP,1674
0.489224766,Bukue One,jungle music,PM35448546GXERAJWP,1223
0.999592921,Mr. Sancho,gangster rap,LP22397505VUICPVDH,1715
0.865166184,Nerf Herder,post-grunge,YJ44241600IUPURBOG,1850
0.195647805,White Heart,ccm,MY19362632AQETSLZO,1138
0.085958655,Eyes Set to Kill,happy hardcore,BU52987206XALNYXGF,1619
0.076664355,Tony Joe White,country rock,JL49424357WIKIYLSL,1330
0.699684516,Furry Lewis,country blues,XP65645845EQXHIWPD,1213
0.404532455,Snowgoons,los angeles,GX63706012DXJWFKYM,1230
0.140323207,Cali,dance pop,DR35527064VACPQURW,1750
0.844954812,Kol Simcha,klezmer,ZU03733591UAVTSFLA,1875
0.089511599,The Refreshments,post-grunge,AW14387594SYEZYKAQ,2021
0.711579802,Gran Coquivacoa,gaita,SN51559492DPXYCXZK,1300
0.138542138,Ale MAPller,neofolk,VS58352144XMWLPLJW,1860
0.07170003,Charlie Peacock,ccm,VK90883037BRWXFRGE,1447
0.478059265,Phil Collins,soft rock,DX77721258IDSEARWA,1843
0.05342297,Jean Carignan,celtic,CL69019414ZNAFPROR,1212
0.866173621,The Marx Brothers,vaudeville,RC74584448GRPGALBY,1137
0.659492812,The Dells,chicago soul,DW98690784QCAOJFVE,1594
0.265614597,Seal,dance pop,WW74827192XOHKIGHL,1256
0.709142291,The Dylans,indie pop,PT06609192FCLLXUQH,2015
0.437139086,Jim Reeves,country gospel,DQ50623890FXYKKNZW,1292
0.282987079,John Mayer,rock,RO60082544WYAKJMTB,1416
0.95399138,Oesch's die Dritten,folk,MZ26411378REJETYKN,1081
0.182611541,The MC5,garage rock,AL87383769CIGAEPSV,1157
0.292248683,Floyd Cramer,instrumental pop,NW72216797XJGLXKWV,1915
0.245875445,Craig Wedren,funk rock,VW23151231EVNYNPID,1717
0.859604459,The Almost,post-hardcore,NI23546870FPUOJMVP,1692
0.131956822,David Hudson,pop rock,CJ76947402HYDBJFJE,1007
0.721667339,Leon Lai,chinese music,IN88828958VILJHCZI,1875
0.119361412,Simply Red,pop rock,HR28793509ZECFONOF,1398
0.416836186,Tommy Sands,rockabilly,DP87285560TLUFJPMH,1790
0.008185624,Bad Religion,hardcore punk,OI88773037JRNJYRZK,1021
0.701474039,Nybbl,post rock,DT03368533YUJOHNFO,1350
0.044988155,Roy Rogers,western swing,KQ50696755GDZCTJMO,1212
0.041651661,Plies,gangster rap,QX08449105URCSVQDE,1145
0.98695828,Kix,heavy metal,CC46287492ZVAHOLGT,1747
0.276076009,Nightfall,doom metal,OM12819876JSPMGDNX,1050
0.744480105,Fountains Of Wayne,power pop,PU82548959YYJMZXVD,1006
0.416706323,Terry Callier,soul jazz,LV85175518FZWUFGAW,1903
0.992956962,The Knightsbridge Strings,german pop,JC42077966FTJMMFFO,1500
